datetime,T_air,RH,I_global,E_mm_h_LAI0.5,r_s_LAI0.5,E_mm_h_LAI1.0,r_s_LAI1.0,E_mm_h_LAI2.0,r_s_LAI2.0,E_mm_h_LAI3.0,r_s_LAI3.0,E_mm_h_LAI4.0,r_s_LAI4.0
2025-04-26 09:40:00,17.0,0.875,55.8,0.07514398476565456,98.974,0.07715037653908913,98.97400013933272,0.08751734095109727,98.98378992825324,0.10263537284073727,99.37797545773633,0.11979263420202786,101.56903200261573
2025-04-26 09:45:00,16.9,0.887,73.2,0.0941097296154432,100.12446000000003,0.09267842773884909,100.1244600001338,0.09811807920320831,100.12476510812738,0.10983696985941938,100.164621585359,0.12460282505703874,100.58523550511877
2025-04-26 09:50:00,17.0,0.896,102.4,0.12790407546591426,98.974,0.12159149285444472,98.974,0.12062945367872303,98.97400087731376,0.12849774096640282,98.97480898151986,0.14074614196233398,98.998565772884
2025-04-26 09:55:00,17.2,0.895,102.0,0.12857779507671893,96.78624,0.12236226538044331,96.78624,0.12164444306544371,96.78624092937501,0.12979488147462567,96.78707443683896,0.14234414474917703,96.81124314892602
2025-04-26 10:00:00,17.3,0.899,101.3,0.12794673771812098,95.74894,0.12148955133430263,95.74894,0.120254577578971,95.7489410575784,0.12786223351843506,95.74984624991137,0.13985579129817136,95.77546868223226
2025-04-26 10:05:00,17.6,0.903,114.6,0.14503098833163697,92.86336,0.13624483459229894,92.86336,0.13203889135549354,92.86336007174631,0.13795297225948874,92.86350921397997,0.14889104793435165,92.87016478542739
2025-04-26 10:10:00,17.9,0.894,118.8,0.15246454299859086,90.31726,0.1437240889176729,90.31726,0.1402515330168437,90.31726003012443,0.14738508146214319,90.31734289550182,0.15978446178201058,90.32160847635863
2025-04-26 10:15:00,18.3,0.893,125.2,0.16250147189590453,87.45054,0.15278999646006938,87.45054,0.14833196401303017,87.45054000810987,0.15520428991043397,87.45057419201923,0.1677025669293985,87.45276014012877
2025-04-26 10:20:00,18.7,0.889,134.6,0.1765757927766309,85.18733999999999,0.16568209240903184,85.18733999999999,0.1601853696731757,85.18734000120546,0.16702278123586822,85.1873495108988,0.17998492257046714,85.18818480433876
2025-04-26 10:25:00,19.2,0.871,152.0,0.20258458970872936,83.20704,0.19045701030892503,83.20704,0.18485985687798787,83.20704000003627,0.19338921087527344,83.2070409129424,0.2089335370955115,83.20718483340882
